Hole_ID,From,To,Lithology
DH169,23.0,24.0,SAP
DH169,24.0,25.0,BLD
DH169,25.0,26.0,RSAP
DH169,26.0,27.0,BLD
DH169,27.0,28.0,SAP
DH169,28.0,29.0,SAP
DH169,29.0,30.0,SAP
DH169,30.0,30.6,BLD
DH169,30.6,32.0,RSAP
DH169,32.0,32.6,SROC
DH170,0.0,1.0,SOIL
DH170,1.0,2.0,LIMO
DH170,2.0,3.0,LIMO
DH170,3.0,4.0,LIMO
DH170,4.0,5.0,LIMO
DH170,5.0,6.0,LIMO
DH170,6.0,7.0,LIMO
DH170,7.0,8.0,LIMO
DH170,8.0,9.0,LIMO
DH170,9.0,10.0,LIMO
DH170,10.0,11.0,LIMO
DH170,11.0,12.0,LIMO
DH170,12.0,13.0,LIMO
DH170,13.0,14.0,LIMO
DH170,14.0,15.0,SAP
DH170,15.0,16.4,SAP
DH170,16.4,17.0,RSAP
DH170,17.0,18.5,RSAP
DH171,0.0,1.0,SOIL
DH171,1.0,2.0,LIMO
DH171,2.0,3.0,LIMO
DH171,3.0,4.0,LIMO
DH171,4.0,5.0,LIMO
DH171,5.0,6.0,SAP
DH171,6.0,7.0,SAP
DH171,7.0,8.0,BLD
DH171,8.0,9.4,RSAP
DH171,9.4,10.2,SAP
DH171,10.2,11.0,RSAP
DH171,11.0,12.0,BLD
DH171,12.0,13.0,SROC
DH171,13.0,14.0,SROC
DH172,0.0,1.0,SOIL
DH172,1.0,2.4,LIMO
DH172,2.4,3.5,LIMO
DH172,3.5,3.8,LIMO
DH172,3.8,5.0,LIMO
DH172,5.0,6.0,LIMO
DH172,6.0,7.0,LIMO
DH172,7.0,8.0,LIMO
DH172,8.0,9.0,SAP
DH172,9.0,10.0,SAP
DH172,10.0,11.0,SAP
DH172,11.0,12.0,SAP
DH172,12.0,12.6,RSAP
DH172,12.6,14.0,SAP
DH172,14.0,14.6,RSAP
DH173,0.0,1.0,SOIL
DH173,1.0,2.0,LIMO
DH173,2.0,3.0,LIMO
DH173,3.0,4.0,LIMO
DH173,4.0,5.0,LIMO
DH173,5.0,6.0,LIMO
DH173,6.0,7.0,LIMO
DH173,7.0,8.0,LIMO
DH173,8.0,8.6,SAP
DH173,8.6,10.0,SAP
DH173,10.0,10.5,RSAP
DH174,0.0,1.0,SOIL
DH174,1.0,2.0,LIMO
DH174,2.0,3.0,LIMO
DH174,3.0,4.0,LIMO
DH174,4.0,5.0,LIMO
DH174,5.0,6.0,LIMO
DH174,6.0,7.0,LIMO
DH174,7.0,8.0,LIMO
DH174,8.0,9.0,LIMO
DH174,9.0,10.0,LIMO
DH174,10.0,11.0,LIMO
DH174,11.0,12.0,LIMO
DH174,12.0,13.0,LIMO
DH174,13.0,14.0,LIMO
DH174,14.0,15.0,LIMO
DH174,15.0,16.0,LIMO
DH174,16.0,17.0,LIMO
DH174,17.0,18.0,LIMO
DH174,18.0,19.0,LIMO
DH174,19.0,20.0,LIMO
DH174,20.0,21.0,LIMO
DH174,21.0,22.0,LIMO
DH174,22.0,23.0,LIMO
DH174,23.0,24.0,LIMO
DH174,24.0,25.0,LIMO
DH174,25.0,26.0,LIMO
DH174,26.0,27.0,SAP
DH174,27.0,28.0,SAP
DH174,28.0,29.0,SAP
DH174,29.0,30.0,SAP
DH174,30.0,31.0,SAP
DH174,31.0,32.3,BRK
DH175,0.0,1.0,SOIL
DH175,1.0,2.0,LIMO
DH175,2.0,3.0,LIMO
DH175,3.0,4.0,LIMO
DH175,4.0,5.0,LIMO
DH175,5.0,6.0,LIMO
DH175,6.0,7.0,LIMO
DH175,7.0,8.0,LIMO
DH175,8.0,9.0,LIMO
DH175,9.0,10.0,LIMO
DH175,10.0,11.0,LIMO
DH175,11.0,12.0,LIMO
DH175,12.0,13.0,LIMO
DH175,13.0,14.0,LIMO
DH175,14.0,15.0,SAP
DH175,15.0,16.0,SAP
DH175,16.0,17.0,RSAP
DH175,17.0,18.0,BLD
DH175,18.0,19.0,SAP
DH175,19.0,20.0,SAP
DH175,20.0,21.3,SROC
DH176,0.0,1.0,SOIL
DH176,1.0,2.0,LIMO
DH176,2.0,3.0,LIMO
DH176,3.0,4.0,LIMO
DH176,4.0,5.0,LIMO
DH176,5.0,6.0,LIMO
DH176,6.0,7.0,LIMO
DH176,7.0,8.0,LIMO
DH176,8.0,9.0,LIMO
DH176,9.0,10.0,LIMO
DH176,10.0,11.0,LIMO
DH176,11.0,12.0,LIMO
DH176,12.0,13.0,LIMO
DH176,13.0,14.0,SAP
DH176,14.0,15.0,SAP
DH176,15.0,16.0,SAP
DH176,16.0,17.0,SAP
DH176,17.0,18.0,SAP
DH176,18.0,19.0,SAP
DH176,19.0,20.0,SAP
DH176,20.0,20.7,SAP
DH176,20.7,22.0,SAP
DH176,22.0,22.7,RSAP
DH177,0.0,1.0,SOIL
DH177,1.0,2.0,LIMO
DH177,2.0,3.0,LIMO
DH177,3.0,4.0,LIMO
DH177,4.0,5.0,LIMO
DH177,5.0,6.0,LIMO
DH177,6.0,7.0,LIMO
DH177,7.0,8.0,LIMO
DH177,8.0,9.0,LIMO
DH177,9.0,9.9,LIMO
DH177,9.9,10.5,SAP
DH177,10.5,11.5,SAP
DH177,11.5,13.0,RSAP
DH178,0.0,1.0,SOIL
DH178,1.0,2.0,LIMO
DH178,2.0,3.0,LIMO
DH178,3.0,4.0,LIMO
DH178,4.0,5.0,LIMO
DH178,5.0,6.0,LIMO
DH178,6.0,7.0,LIMO
DH178,7.0,8.0,LIMO
DH178,8.0,9.0,LIMO
DH178,9.0,10.0,LIMO
DH178,10.0,11.0,LIMO
DH178,11.0,12.0,LIMO
DH178,12.0,13.0,LIMO
DH178,13.0,14.0,SAP
DH178,14.0,15.0,SAP
DH178,15.0,15.7,SAP
DH178,15.7,17.0,RSAP
DH178,17.0,18.0,BRK
DH178,18.0,19.0,BRK
DH179,0.0,1.0,SOIL
DH179,1.0,2.0,LIMO
DH179,2.0,3.0,LIMO
DH179,3.0,3.5,LIMO
DH179,3.5,4.0,LIMO
DH179,4.0,5.0,LIMO
DH179,5.0,6.0,LIMO
DH179,6.0,7.0,LIMO
DH179,7.0,8.0,LIMO
DH179,8.0,9.0,LIMO
DH179,9.0,10.0,LIMO
DH179,10.0,11.0,SAP
DH179,11.0,12.0,SAP
DH179,12.0,13.0,SAP
DH179,13.0,14.0,SAP
DH179,14.0,15.0,SAP
DH179,15.0,16.0,SAP
DH179,16.0,17.0,SAP
DH179,17.0,18.4,SAP
DH179,18.4,19.0,SAP
DH179,19.0,20.2,SAP
DH179,20.2,21.9,RSAP
DH180,0.0,1.0,SOIL
DH180,1.0,2.0,LIMO
DH180,2.0,3.0,LIMO
DH180,3.0,4.0,LIMO
DH180,4.0,5.0,LIMO
DH180,5.0,6.0,LIMO
DH180,6.0,7.0,LIMO
DH180,7.0,8.0,LIMO
DH180,8.0,9.0,LIMO
DH180,9.0,10.0,LIMO
DH180,10.0,11.8,LIMO
DH180,11.8,13.5,SAP
DH180,13.5,15.0,SAP
DH181,0.0,1.4,LIMO
DH181,1.4,3.0,LIMO
DH181,3.0,4.0,LIMO
DH181,4.0,5.0,LIMO
DH181,5.0,6.0,LIMO
DH181,6.0,7.0,LIMO
DH181,7.0,8.0,LIMO
DH181,8.0,9.0,LIMO
DH181,9.0,10.0,LIMO
DH181,10.0,11.0,LIMO
DH181,11.0,12.0,LIMO
DH181,12.0,13.0,LIMO
DH181,13.0,14.0,LIMO
DH181,14.0,15.0,LIMO
DH181,15.0,16.0,LIMO
DH181,16.0,17.0,LIMO
DH181,17.0,18.0,LIMO
DH181,18.0,19.0,LIMO
DH181,19.0,20.0,LIMO
DH181,20.0,21.0,LIMO
DH181,21.0,22.0,SAP
DH181,22.0,23.0,SAP
DH181,23.0,24.0,SAP
DH181,24.0,25.0,SAP
DH181,25.0,26.0,SAP
DH181,26.0,27.0,SAP
DH181,27.0,28.0,SAP
DH181,28.0,29.2,RSAP
DH182,0.0,1.0,SOIL
DH182,1.0,2.0,LIMO
DH182,2.0,3.0,LIMO
DH182,3.0,4.0,LIMO
DH182,4.0,5.0,LIMO
DH182,5.0,6.0,LIMO
DH182,6.0,7.0,LIMO
DH182,7.0,8.0,LIMO
DH182,8.0,9.0,LIMO
DH182,9.0,10.0,LIMO
DH182,10.0,11.0,LIMO
DH182,11.0,12.0,LIMO
DH182,12.0,13.0,LIMO
DH182,13.0,14.0,LIMO
DH182,14.0,15.0,LIMO
DH182,15.0,16.0,LIMO
DH182,16.0,17.0,LIMO
DH182,17.0,18.0,LIMO
DH182,18.0,19.0,LIMO
DH182,19.0,20.0,LIMO
DH182,20.0,21.0,LIMO
DH182,21.0,22.0,LIMO
DH182,22.0,23.0,LIMO
DH182,23.0,24.0,LIMO
DH182,24.0,25.0,LIMO
DH182,25.0,26.0,LIMO
DH182,26.0,27.2,SAP
DH182,27.2,28.3,SAP
DH182,28.3,29.0,SAP
DH182,29.0,30.4,SAP
DH182,30.4,31.3,RSAP
DH183,0.0,1.0,SOIL
DH183,1.0,2.0,LIMO
DH183,2.0,3.0,LIMO
DH183,3.0,4.0,LIMO
DH183,4.0,5.0,LIMO
DH183,5.0,6.0,LIMO
DH183,6.0,7.0,LIMO
DH183,7.0,8.0,LIMO
DH183,8.0,9.0,LIMO
DH183,9.0,10.0,LIMO
DH183,10.0,11.0,SAP
DH183,11.0,12.2,SAP
DH183,12.2,13.0,SAP
DH183,13.0,14.0,SAP
DH183,14.0,14.9,SAP
DH183,14.9,16.3,SROC
DH184,0.0,1.5,LIMO
DH184,1.5,3.0,LIMO
DH184,3.0,4.0,LIMO
DH184,4.0,5.0,LIMO
DH184,5.0,6.0,LIMO
DH184,6.0,7.8,LIMO
DH184,7.8,8.5,SAP
DH184,8.5,10.7,SAP
DH184,10.7,12.0,SAP
DH184,12.0,13.0,SAP
DH184,13.0,14.0,SAP
DH184,14.0,15.0,SAP
DH184,15.0,16.0,SAP
DH184,16.0,17.0,SAP
DH184,17.0,18.0,SAP
DH184,18.0,19.5,SAP
DH184,19.5,21.5,SAP
DH184,21.5,22.5,SROC
DH184,22.5,24.5,RSAP
DH185,0.0,1.0,SOIL
DH185,1.0,2.0,LIMO
DH185,2.0,3.0,LIMO
DH185,3.0,4.0,LIMO
DH185,4.0,5.0,LIMO
DH185,5.0,6.0,LIMO
DH185,6.0,7.0,LIMO
DH185,7.0,8.0,LIMO
DH185,8.0,9.0,LIMO
DH185,9.0,10.0,LIMO
DH185,10.0,11.0,LIMO
DH185,11.0,12.0,LIMO
DH185,12.0,13.0,SAP
DH185,13.0,13.8,SAP
DH185,13.8,15.0,SAP
DH185,15.0,16.0,SAP
DH185,16.0,17.0,SAP
DH185,17.0,18.0,RSAP
DH185,18.0,19.0,RSAP
DH185,19.0,20.0,SROC
DH185,20.0,21.0,SROC
DH185,21.0,22.0,RSAP
DH185,22.0,23.3,BRK
DH185,23.3,24.1,BRK
DH186,0.0,1.0,SOIL
DH186,1.0,2.0,LIMO
DH186,2.0,3.0,LIMO
DH186,3.0,4.0,LIMO
DH186,4.0,5.0,LIMO
DH186,5.0,6.0,SAP
DH186,6.0,7.0,SAP
DH186,7.0,8.0,RSAP
DH186,8.0,9.0,RSAP
DH186,9.0,10.0,RSAP
DH186,10.0,11.0,SAP
DH186,11.0,12.3,SAP
DH186,12.3,13.5,BRK
DH187,0.0,0.85,SOIL
DH187,0.85,2.0,LIMO
DH187,2.0,3.0,LIMO
DH187,3.0,4.0,LIMO
DH187,4.0,5.0,LIMO
DH187,5.0,6.0,LIMO
DH187,6.0,7.0,LIMO
DH187,7.0,8.0,LIMO
DH187,8.0,9.0,LIMO
DH187,9.0,10.0,LIMO
DH187,10.0,11.0,LIMO
DH187,11.0,12.0,LIMO
DH187,12.0,13.0,LIMO
DH187,13.0,14.0,SAP
DH187,14.0,15.0,SAP
DH187,15.0,16.0,BRK
DH187,16.0,17.2,BRK
DH188,0.0,1.0,SOIL
DH188,1.0,2.0,LIMO
DH188,2.0,3.1,LIMO
DH188,3.1,4.0,LIMO
DH188,4.0,5.0,LIMO
DH188,5.0,6.0,LIMO
DH188,6.0,7.0,LIMO
DH188,7.0,8.0,LIMO
DH188,8.0,9.0,LIMO
DH188,9.0,10.0,LIMO
DH188,10.0,11.0,LIMO
DH188,11.0,12.0,LIMO
DH188,12.0,13.0,LIMO
DH188,13.0,14.0,LIMO
DH188,14.0,15.0,LIMO
DH188,15.0,16.0,LIMO
DH188,16.0,16.4,SAP
DH189,0.0,0.9,SOIL
DH189,0.9,2.0,LIMO
DH189,2.0,3.0,LIMO
DH189,3.0,4.0,LIMO
DH189,4.0,5.0,LIMO
DH189,5.0,6.0,LIMO
DH189,6.0,7.0,LIMO
DH189,7.0,8.0,LIMO
DH189,8.0,9.0,LIMO
DH189,9.0,10.0,LIMO
DH189,10.0,11.0,LIMO
DH189,11.0,12.0,LIMO
DH189,12.0,13.0,LIMO
DH189,13.0,14.0,LIMO
DH189,14.0,15.0,LIMO
DH189,15.0,16.0,LIMO
DH189,16.0,17.0,LIMO
DH189,17.0,18.0,LIMO
DH189,18.0,19.0,LIMO
DH189,19.0,20.0,SAP
DH189,20.0,21.0,SAP
DH189,21.0,22.2,SAP
DH189,22.2,23.0,SAP
DH189,23.0,24.5,SAP
DH189,24.5,25.0,SAP
DH189,25.0,26.0,RSAP
DH190,0.0,1.0,SOIL
DH190,1.0,2.0,LIMO
DH190,2.0,3.0,LIMO
DH190,3.0,4.0,LIMO
DH190,4.0,5.0,LIMO
DH190,5.0,6.0,LIMO
DH190,6.0,7.0,LIMO
DH190,7.0,8.0,LIMO
DH190,8.0,9.0,LIMO
DH190,9.0,10.0,LIMO
DH190,10.0,11.0,LIMO
DH190,11.0,12.0,LIMO
DH190,12.0,13.0,LIMO
DH190,13.0,14.0,SAP
DH190,14.0,15.0,SAP
DH190,15.0,16.0,SAP
DH190,16.0,17.0,RSAP
DH190,17.0,18.0,SROC
DH191,0.0,1.0,SOIL
DH191,1.0,2.0,LIMO
DH191,2.0,3.0,LIMO
DH191,3.0,4.0,LIMO
DH191,4.0,5.0,LIMO
DH191,5.0,6.0,LIMO
DH191,6.0,7.0,LIMO
DH191,7.0,8.0,LIMO
DH191,8.0,9.0,LIMO
DH191,9.0,10.0,LIMO
DH191,10.0,11.0,LIMO
DH191,11.0,12.0,LIMO
DH191,12.0,13.0,LIMO
DH191,13.0,14.0,LIMO
DH191,14.0,15.0,LIMO
DH191,15.0,16.0,LIMO
DH191,16.0,17.0,LIMO
DH191,17.0,18.0,SAP
DH191,18.0,19.4,SAP
DH191,19.4,20.6,RSAP
DH191,20.6,22.0,SAP
DH191,22.0,23.0,RSAP
DH191,23.0,24.0,RSAP
DH191,24.0,25.0,RSAP
DH191,25.0,26.0,SAP
DH191,26.0,26.7,SAP
DH191,26.7,28.1,SAP
DH191,28.1,28.7,SAP
DH191,28.7,29.1,SAP
DH191,29.1,30.0,RSAP
DH191,30.0,30.5,RSAP
DH191,30.5,30.7,SAP
DH191,30.7,31.6,SAP
DH191,31.6,32.0,SAP
DH191,32.0,33.0,SAP
DH191,33.0,34.0,SROC
DH192,0.0,1.0,SOIL
DH192,1.0,2.0,LIMO
DH192,2.0,3.0,LIMO
DH192,3.0,4.0,LIMO
DH192,4.0,5.0,LIMO
DH192,5.0,6.0,LIMO
DH192,6.0,7.0,LIMO
DH192,7.0,8.0,LIMO
DH192,8.0,9.0,LIMO
DH192,9.0,10.0,LIMO
DH192,10.0,11.0,LIMO
DH192,11.0,12.0,LIMO
DH192,12.0,13.0,LIMO
DH192,13.0,14.0,LIMO
DH192,14.0,15.0,LIMO
DH192,15.0,16.0,LIMO
DH192,16.0,17.0,LIMO
DH192,17.0,18.0,LIMO
DH192,18.0,19.0,LIMO
DH192,19.0,20.0,LIMO
DH192,20.0,21.0,LIMO
DH192,21.0,22.0,LIMO
DH192,22.0,23.4,LIMO
DH192,23.4,24.0,LIMO
DH192,24.0,25.0,SAP
DH192,25.0,25.6,SAP
DH192,25.6,27.2,SAP
DH192,27.2,28.0,SAP
DH192,28.0,29.0,SAP
DH192,29.0,30.0,SAP
DH192,30.0,31.0,SAP
DH192,31.0,32.0,RSAP
DH192,32.0,33.0,SROC
DH193,0.0,0.9,SOIL
DH193,0.9,2.0,LIMO
DH193,2.0,3.0,LIMO
DH193,3.0,4.0,LIMO
DH193,4.0,5.0,LIMO
DH193,5.0,6.0,LIMO
DH193,6.0,7.0,LIMO
DH193,7.0,8.0,LIMO
DH193,8.0,9.0,LIMO
DH193,9.0,10.0,LIMO
DH193,10.0,11.0,LIMO
DH193,11.0,12.0,BLD
DH193,12.0,13.0,SROC
DH193,13.0,14.0,BRK
DH194,0.0,1.4,LIMO
DH194,1.4,2.0,LIMO
DH194,2.0,3.0,LIMO
DH194,3.0,4.0,LIMO
DH194,4.0,5.0,LIMO
DH194,5.0,6.0,LIMO
DH194,6.0,7.0,LIMO
DH194,7.0,8.0,LIMO
DH194,8.0,9.0,LIMO
DH194,9.0,10.0,LIMO
DH194,10.0,11.0,LIMO
DH194,11.0,12.0,LIMO
DH194,12.0,13.0,LIMO
DH194,13.0,14.0,LIMO
DH194,14.0,15.0,LIMO
DH194,15.0,16.0,LIMO
DH194,16.0,17.0,LIMO
DH194,17.0,18.0,LIMO
DH194,18.4,19.5,LIMO
DH194,19.5,20.0,LIMO
DH194,20.0,21.0,LIMO
DH194,21.0,22.0,LIMO
DH194,22.0,23.0,LIMO
DH194,23.0,24.0,SAP
DH194,24.0,25.0,SAP
DH194,25.0,26.0,SAP
DH194,26.0,27.0,SAP
DH194,27.0,28.0,SROC
DH195,0.0,0.5,SOIL
DH195,0.5,2.0,LIMO
DH195,2.0,3.0,LIMO
DH195,3.0,4.0,LIMO
DH195,4.0,5.0,LIMO
DH195,5.0,6.0,LIMO
DH195,6.0,7.0,LIMO
DH195,7.0,8.0,LIMO
DH195,8.0,9.0,LIMO
DH195,9.0,10.0,LIMO
DH195,10.0,11.0,LIMO
DH195,11.0,12.0,LIMO
DH195,12.4,13.0,LIMO
DH195,13.0,14.0,LIMO
DH195,14.0,15.0,LIMO
DH195,15.0,16.0,LIMO
DH195,16.0,17.0,LIMO
DH195,17.0,17.5,SAP
DH195,17.5,19.0,SAP
DH195,19.0,20.0,SAP
DH195,20.0,21.0,SAP
DH195,21.0,22.0,SAP
DH195,22.0,23.0,SAP
DH195,23.0,24.0,RSAP
DH195,24.0,25.0,RSAP
DH195,25.0,26.0,SAP
DH195,26.0,27.0,SAP
DH195,27.0,27.7,SROC
DH196,0.0,1.0,SOIL
DH196,1.0,2.0,LIMO
DH196,2.0,3.0,LIMO
DH196,3.0,4.0,LIMO
DH196,4.0,5.0,LIMO
DH196,5.0,6.0,LIMO
DH196,6.0,7.0,LIMO
DH196,7.0,8.0,LIMO
DH196,8.0,9.0,LIMO
DH196,9.0,10.0,LIMO
DH196,10.0,11.0,LIMO
DH196,11.0,12.0,LIMO
DH196,12.0,13.0,LIMO
DH196,13.0,14.0,LIMO
DH196,14.0,15.0,LIMO
DH196,15.0,16.0,LIMO
DH196,16.0,17.0,LIMO
DH196,17.0,18.0,LIMO
DH196,18.0,19.0,LIMO
DH196,19.0,20.0,LIMO
DH196,20.0,21.3,SAP
DH196,21.3,22.0,SAP
DH196,22.0,23.0,SAP
DH196,23.0,24.0,SAP
DH196,24.0,25.0,SAP
DH196,25.0,26.0,SAP
DH196,26.0,27.0,SAP
DH196,27.0,28.0,SAP
DH196,28.0,30.0,SAP
DH196,30.0,31.0,SAP
DH196,31.0,32.0,SAP
DH196,32.0,33.3,RSAP
DH196,33.3,34.0,SROC
DH197,0.0,1.0,SOIL
DH197,1.0,2.0,LIMO
DH197,2.0,3.0,LIMO
DH197,3.0,4.0,LIMO
DH197,4.0,5.0,LIMO
DH197,5.0,6.0,LIMO
DH197,6.0,7.0,LIMO
DH197,7.0,8.2,LIMO
DH197,8.2,9.0,LIMO
DH197,9.0,10.0,SAP
DH197,10.0,11.0,SAP
DH197,11.0,12.9,SAP
DH197,12.9,14.1,BLD
DH197,14.1,15.0,SAP
DH197,15.0,16.0,SAP
DH197,16.0,17.0,SAP
DH197,17.0,17.5,BRK
DH198,0.0,1.0,SOIL
DH198,1.0,2.0,LIMO
DH198,2.0,3.0,LIMO
DH198,3.0,4.0,LIMO
DH198,4.0,5.0,LIMO
DH198,5.0,6.0,LIMO
DH198,6.0,7.0,LIMO
DH198,7.0,8.0,LIMO
DH198,8.0,9.0,LIMO
DH198,9.0,10.0,LIMO
DH198,10.0,10.6,SAP
DH198,10.6,12.0,SAP
DH198,12.0,13.0,BLD
DH198,13.0,14.0,SAP
DH198,14.0,15.0,RSAP
DH198,15.0,16.0,SROC
DH199,0.0,1.1,LIMO
DH199,1.1,2.0,LIMO
DH199,2.0,3.0,LIMO
DH199,3.0,4.0,LIMO
DH199,4.0,5.0,LIMO
DH199,5.0,6.0,LIMO
DH199,6.0,7.0,LIMO
DH199,7.0,8.0,SAP
DH199,8.0,9.0,SAP
DH199,9.0,10.0,SAP
DH199,10.0,11.0,SAP
DH199,11.0,11.8,SAP
DH199,11.8,13.0,SAP
DH199,13.0,14.0,SAP
DH199,14.0,14.6,SROC
DH199,14.6,16.0,SROC
DH199,16.0,17.0,BLD
DH199,17.0,18.0,BRK
DH199,18.0,19.0,BRK
DH200,0.0,1.0,SOIL
DH200,1.0,2.0,LIMO
DH200,2.0,3.0,LIMO
DH200,3.0,4.0,LIMO
DH200,4.0,5.0,LIMO
DH200,5.0,6.0,LIMO
DH200,6.0,7.0,LIMO
DH200,7.0,8.0,LIMO
DH200,8.0,9.0,LIMO
DH200,9.0,10.0,LIMO
DH200,10.0,11.0,LIMO
DH200,11.0,12.0,LIMO
DH200,12.0,13.0,LIMO
DH200,13.0,14.0,LIMO
DH200,14.0,15.0,LIMO
DH200,15.0,16.0,LIMO
DH200,16.0,17.0,LIMO
DH200,17.0,18.0,SAP
DH200,18.0,19.0,SAP
DH200,19.0,20.0,SAP
DH200,20.0,21.0,SAP
DH200,21.0,22.0,SAP
DH200,22.0,22.6,SAP
DH200,22.6,23.4,SAP
DH200,23.4,24.0,SAP
DH200,24.4,25.0,SAP
DH200,25.0,26.0,SAP
DH200,26.0,27.0,RSAP
DH200,27.0,28.0,SROC
DH201,0.0,1.0,SOIL
DH201,1.0,2.0,LIMO
DH201,2.0,3.0,LIMO
DH201,3.0,4.0,LIMO
DH201,4.0,5.0,LIMO
DH201,5.0,6.0,LIMO
DH201,6.0,7.0,LIMO
DH201,7.0,8.0,LIMO
DH201,8.0,9.0,LIMO
DH201,9.0,10.0,LIMO
DH201,10.0,11.0,LIMO
DH201,11.0,12.0,LIMO
DH201,12.0,13.0,LIMO
DH201,13.0,14.0,LIMO
DH201,14.0,15.0,LIMO
DH201,15.0,16.0,LIMO
DH201,16.0,17.0,LIMO
DH201,17.0,18.0,LIMO
DH201,18.0,19.0,LIMO
DH201,19.0,20.0,LIMO
DH201,20.0,21.0,LIMO
DH201,21.0,22.0,SAP
DH201,22.0,23.0,SAP
DH201,23.0,24.0,SAP
DH201,24.0,25.0,SAP
DH201,25.0,26.0,RSAP
DH201,26.0,27.0,BLD
DH201,27.0,28.2,BLD
DH201,28.2,29.0,SAP
DH201,29.0,30.0,SAP
DH201,30.0,30.9,SAP
DH201,30.9,32.0,SROC
DH201,32.0,33.0,SROC
DH202,0.0,1.0,SOIL
DH202,1.0,2.0,LIMO
DH202,2.0,3.0,LIMO
DH202,3.0,4.0,LIMO
DH202,4.0,5.0,LIMO
DH202,5.0,6.0,LIMO
DH202,6.0,7.0,LIMO
DH202,7.0,8.0,LIMO
DH202,8.0,9.0,LIMO
DH202,9.0,10.0,LIMO
DH202,10.0,11.0,LIMO
DH202,11.0,12.0,LIMO
DH202,12.0,13.0,LIMO
DH202,13.0,14.0,LIMO
DH202,14.0,15.0,LIMO
DH202,15.0,16.0,LIMO
DH202,16.0,17.0,LIMO
DH202,17.0,18.0,LIMO
DH202,18.0,19.0,LIMO
DH202,19.0,20.0,LIMO
DH202,20.0,21.0,LIMO
DH202,21.0,22.0,LIMO
DH202,22.0,23.0,LIMO
DH202,23.0,24.0,LIMO
DH202,24.0,25.0,LIMO
DH202,25.0,26.0,LIMO
DH202,26.0,27.0,LIMO
DH202,27.0,28.0,SAP
DH202,28.0,29.0,SAP
DH202,29.0,30.0,SAP
DH202,30.0,31.0,SAP
DH202,31.0,32.0,SROC
DH203,0.0,1.0,SOIL
DH203,1.0,2.0,LIMO
DH203,2.0,3.0,LIMO
DH203,3.0,4.0,LIMO
DH203,4.0,5.0,LIMO
DH203,5.0,6.0,LIMO
DH203,6.0,7.0,LIMO
DH203,7.0,8.0,LIMO
DH203,8.0,9.0,LIMO
DH203,9.0,10.0,LIMO
DH203,10.0,11.0,LIMO
DH203,11.0,12.0,LIMO
DH203,12.44,13.0,LIMO
DH203,13.0,14.0,LIMO
DH203,14.0,15.0,LIMO
DH203,15.0,16.0,LIMO
DH203,16.0,17.0,SAP
DH203,17.0,18.0,BRK
DH203,18.0,19.0,BRK
DH204,0.0,1.0,SOIL
DH204,1.0,2.0,LIMO
DH204,2.0,3.0,LIMO
DH204,3.0,4.0,LIMO
DH204,4.0,5.0,LIMO
DH204,5.0,6.0,LIMO
DH204,6.0,7.0,LIMO
DH204,7.0,8.0,LIMO
DH204,8.0,9.0,LIMO
DH204,9.0,10.0,LIMO
DH204,10.0,11.0,LIMO
DH204,11.0,12.0,SAP
DH204,12.0,13.0,SAP
DH204,13.0,14.0,SAP
DH204,14.0,15.0,SAP
DH204,15.0,15.3,SROC
DH205,0.0,1.0,SOIL
DH205,1.0,2.0,LIMO
DH205,2.0,3.0,LIMO
DH205,3.0,4.0,LIMO
DH205,4.0,5.0,LIMO
DH205,5.0,6.0,LIMO
DH205,6.0,7.0,LIMO
DH205,7.0,8.0,LIMO
DH205,8.0,9.0,LIMO
DH205,9.0,10.0,LIMO
DH205,10.0,11.0,LIMO
DH205,11.0,12.0,SAP
DH205,12.0,13.3,SAP
DH205,13.3,14.0,SROC
DH206,0.0,1.0,SOIL
DH206,1.0,2.0,LIMO
DH206,2.0,3.0,LIMO
DH206,3.0,4.0,LIMO
DH206,4.0,5.0,LIMO
DH206,5.0,6.0,LIMO
DH206,6.0,7.0,LIMO
DH206,7.0,8.0,LIMO
DH206,8.0,9.0,LIMO
DH206,9.0,10.0,LIMO
DH206,10.0,11.0,LIMO
DH206,11.0,12.0,LIMO
DH206,12.0,13.0,LIMO
DH206,13.0,14.0,LIMO
DH206,14.0,15.0,SAP
DH206,15.0,16.0,SAP
DH206,16.0,17.0,SAP
DH206,17.0,18.0,SAP
DH206,18.0,19.0,SAP
DH206,19.0,20.0,SAP
DH206,20.0,21.0,SAP
DH206,21.0,22.0,SAP
DH206,22.0,23.0,SAP
DH206,23.0,24.0,SAP
DH206,24.0,25.0,SAP
DH206,25.0,26.0,SAP
DH206,26.0,27.0,BRK
DH206,27.0,28.0,BRK
DH206,28.0,29.0,BRK
DH207,0.0,0.6,SOIL
DH207,0.6,2.0,LIMO
DH207,2.0,3.0,LIMO
DH207,3.0,4.0,LIMO
DH207,4.0,5.0,LIMO
DH207,5.0,6.0,LIMO
DH207,6.0,7.0,LIMO
DH207,7.0,8.0,LIMO
DH207,8.0,9.0,LIMO
DH207,9.0,10.0,LIMO
DH207,10.0,11.0,LIMO
DH207,11.0,12.0,LIMO
DH207,12.0,13.0,LIMO
DH207,13.0,14.0,LIMO
DH207,14.0,15.0,LIMO
DH207,15.0,16.0,LIMO
DH207,16.0,17.0,LIMO
DH207,17.0,18.0,LIMO
DH207,18.0,19.0,LIMO
DH207,19.0,20.0,LIMO
DH207,20.0,21.0,LIMO
